,Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Common Name (Name : Language),Date Collected,Ocean,Sea/Gulf,Country,Island,Province/State,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition,Collector(s),Field Number(s),Sex/Stage,Preparation Details (Preparation:Remarks),Measurements,Notes,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
472,192127,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,4 Jul 1904,,,Philippines,Mindanao,Davao del Sur / North Cotabato,Mount Apo,,,1890,,"Mearns, E. A.",13639,Female/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:52:00,http://n2t.net/ark:/65665/34a90f013-e5b9-414a-aea2-2592e113d652
473,192128,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,6 Jul 1904,,,Philippines,Mindanao,Davao del Sur / North Cotabato,Mount Apo,,,1829,,"Mearns, E. A.",13650,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:52:00,http://n2t.net/ark:/65665/33ee1f439-e437-4c05-a81f-6e36ad83f60d
474,200900,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,4 Apr 1906,,,Philippines,Mindanao,Zamboanga Del Sur,Zamboanga,,,,,"Mearns, E. A.",14027,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/3a69f72af-5ade-433a-b3b1-cec276f37af1
475,200902,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,4 Apr 1906,,,Philippines,Mindanao,Zamboanga Del Sur,Zamboanga,,,,,"Mearns, E. A.",14029,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/35243fcb0-c50b-4e83-86d5-9a27e9160829
476,200903,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,25 Apr 1906,,,Philippines,Mindanao,,"Rio San Rogue, Zamboanga",,,,,"Mearns, E. A.",14081,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/3d32cb6d8-b3cc-4d8d-b429-21a28fafdb58
477,200901,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,4 Apr 1906,,,Philippines,Mindanao,Zamboanga Del Sur,Zamboanga,,,,,"Mearns, E. A.",14028,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/3df3eb59f-87bb-4206-b87f-8a70c9f478cf
478,200904,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,16 May 1906,,,Philippines,Mindanao,,Catagan,,,335,,"Mearns, E. A.",14138,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/3c711d375-2f81-4bdc-8bbf-c58f907c7160
479,200797,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,26 Jan 1906,,,Philippines,Basilan,Basilan,"Isabella, near",,,,,"Mearns, E. A.",13899,Female/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/35e259726-abef-4002-b6b3-27c9832d6a69
480,200906,Specimen/Lot,,1,Chrysocolaptes lucidus lucidus,,Chrysocolaptes lucidus lucidus : Picidae : Piciformes : Aves : Chordata,Piciformes,Picidae,,,,25 May 1906,,,Philippines,Mindanao,,Catagan,,,335,,"Mearns, E. A.",27,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:53:00,http://n2t.net/ark:/65665/3d6114dab-47c8-45f9-8faf-52aba8ae5cdd
481,201662,Specimen/Lot,,1,Ciconia episcopus,,Ciconia episcopus : Ciconiidae : Ciconiiformes : Aves : Chordata,Ciconiiformes,Ciconiidae,,,,9 Dec 1906,,,Philippines,Mindanao,,,,,,,"Mearns, E. A.",14592,Male,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:26:00,http://n2t.net/ark:/65665/381fc9e35-c644-4fa5-a96a-d033361c5ae5
482,191864,Specimen/Lot,,1,Circus aeruginosus,,Circus aeruginosus : Accipitridae : Falconiformes : Aves : Chordata,Falconiformes,Accipitridae,,,,26 Feb 1904,,,Philippines,Cagayan Sulu Islands,Tawi-Tawi,Cagayan Sulu Island,7.0107,118.48,,,"Mearns, E. A.",13282,Male/Immature,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:58:00,http://n2t.net/ark:/65665/32e21fdd5-04ed-4ff8-920a-d24ee798ced9
483,190158,Specimen/Lot,,1,Circus melanoleucos,,Circus melanoleucos : Accipitridae : Falconiformes : Aves : Chordata,Falconiformes,Accipitridae,,,,7 Sep 1903,,,Philippines,Mindanao,,,,,,,"Mearns, E. A.",12994,Male,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:58:00,http://n2t.net/ark:/65665/386423a6e-dba2-4ee3-a20d-5e8dffb6fab9
484,191830,Specimen/Lot,,1,Circus melanoleucos,,Circus melanoleucos : Accipitridae : Falconiformes : Aves : Chordata,Falconiformes,Accipitridae,,,,26 Jan 1904,,,Philippines,Basilan,Basilan,,,,,,"Mearns, E. A.",13202,Female,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:58:00,http://n2t.net/ark:/65665/3328bce20-1b46-4435-8ab9-a863328cf23a
485,190655,Specimen/Lot,,1,Circus melanoleucos,,Circus melanoleucos : Accipitridae : Falconiformes : Aves : Chordata,Falconiformes,Accipitridae,,,,22 Sep 1905,,,Philippines,Mindanao,,,,,,,"Mearns, E. A.",13012,Female,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:58:00,http://n2t.net/ark:/65665/3092fe521-8e46-400d-aa7a-7a7f9f0801e4
486,191956,Specimen/Lot,,1,Circus melanoleucos,,Circus melanoleucos : Accipitridae : Falconiformes : Aves : Chordata,Falconiformes,Accipitridae,,,,3 Mar 1904,,,Philippines,Mindanao,,,,,,,"Mearns, E. A.",13298,Male/Immature,Skin: Whole,,,,,,,,,,,13 Aug 2014 18:58:00,http://n2t.net/ark:/65665/3a9f2fe4d-8155-4e12-90dd-497a125021e1
487,B 31129,Specimen/Lot,,2,Cisticola exilis,,Cisticola exilis : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,26 Jul 1907,,,Philippines,Luzon,Benguet,Luzon,,,,,"Mearns, E. A.",,unknown,Nest(s); Egg(s),,,,,,,,,,,11 Aug 2014 19:17:00,http://n2t.net/ark:/65665/3b3312fd2-6a68-4775-93b4-662835030b9b
488,190100,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,7 Oct 1903,,,Philippines,Mindanao,Lanao Del Sur,"Malabang, at target range",,,,,"Mearns, E. A.",13034,Unknown/Adult,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/36b2ea235-5229-4d2b-bb31-044325ad55ff
489,190256,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,13 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12901,Female/Adult,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/3839a927a-8293-4011-aad0-459f3c6075c3
490,190257,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,16 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12915,Male/Adult,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/330b85f66-829e-4941-aa88-1a73b2b52a21
491,190254,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,13 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12899,Female/Adult,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/3ca345f95-7243-45a6-8039-455fd9836aa7
492,190255,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,13 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12900,Male/Adult,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/389ad8f0e-6601-4066-bd6f-cf842e989b38
493,190259,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,3 Sep 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12976,Female/Adult,Skin: Whole,,Moro: Com-a-sa-by'-e,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/3a40686cc-fe61-4cf8-9ce8-5a457cc0ddce
494,202274,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,8 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14875,Female,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/39f910029-50b4-41b0-bdf4-5a7a9074f65b
495,190260,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,6 Sep 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12980,Male/Adult,Skin: Whole,,Moro: Com-a-sa-by'-e,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/3c5958f9f-cab5-4c5e-9523-551a3cae620b
496,202275,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,8 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14876,Male,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/39ede4d31-c044-4032-9974-495f3a5b11cc
497,210839,Specimen/Lot,,1,Cisticola exilis semirufa,,Cisticola exilis semirufa : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,21 May 1906,,,Philippines,Mindanao,,Catagan,,,335,,"Mearns, E. A.",14179,Male,Skin: Whole,,,,,,,,,,,28 Feb 2018 13:58:00,http://n2t.net/ark:/65665/3c62580cc-8857-4157-80db-253d482298e2
498,202278,Specimen/Lot,,1,Cisticola juncidis brunniceps,,Cisticola juncidis brunniceps : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,27 May 1907,,,Philippines,Batan Island,Batanes,Santo Domingo de Basco,,,,,"Mearns, E. A.",15196; 20,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/3bcabc40f-b63b-4eee-a2ab-5eaf9bea48b5
499,202279,Specimen/Lot,,1,Cisticola juncidis brunniceps,,Cisticola juncidis brunniceps : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,27 May 1907,,,Philippines,Batan Island,Batanes,Santo Domingo de Basco,,,,,"Mearns, E. A.",15197; 21,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/39361359e-7bf1-412c-9603-4487a71a7466
500,208430,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,9 May 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15158,Female,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/39b655b13-2205-41b1-9d70-2ee09de38d97
501,208432,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,7 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15284,Female,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/34488be61-d4ca-4791-8f53-a34cc9d9e584
502,208433,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,18 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15336,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/3bf0b89d1-1877-41a8-86be-1e260ad5c459
503,208429,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,26 Apr 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15121,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/3f3b53897-528b-4e6a-b4f0-98d0e0d57dd4
504,202276,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,2 Feb 1907,,,Philippines,Luzon,Ilocos Norte,"Laoag River, mouth",,,,,"Mearns, E. A.",14834,Unknown/Adult,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/3e6bcd1a8-86ed-4043-8213-a2f35e074615
505,202277,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,3 Jun 1907,,,Philippines,Luzon,Albay,Pili Hot Springs,,,,,"Mearns, E. A.",15265; 88,Female,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/3ab4e9033-c21c-4855-8575-c1a3cb472303
506,190621,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,18 Oct 1903,,,Philippines,Mindanao,,Parang,,,,,"Mearns, E. A.",13081; 55,Unknown,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/3b3a1250e-1247-476e-9ddb-969ea502c123
507,190258,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,26 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12944,Male/Adult,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/3ccba7b32-0180-4b5e-a71d-e6e0dc04ec0d
508,192030,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,1 Apr 1904,,,Philippines,Mindanao,,Camp Vicars,,,,,"Mearns, E. A.",13429,Male/Adult,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/36d3d222c-d76c-4281-bd44-ce75d0eeabaa
509,202270,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,30 Dec 1906,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",14633,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/31aff7312-c2fa-4d12-bcef-e57ef1942a06
510,208428,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,19 Apr 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15107,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/3e9395fb4-cfe8-4eb9-be8e-0e7a5a80b4ae
511,202271,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,23 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Nagpartian,,,,,"Mearns, E. A.",14940,Female,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/3b1019f88-a1de-4fac-9f4b-c741d8204a74
512,202272,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,19 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14713,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/3af77efab-8afc-4f27-9b84-c8fbd62a50c8
513,208431,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,7 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15283,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/31e4146c1-886d-4fba-8565-8ca8946988ed
514,208434,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,4 Aug 1907,,,Philippines,Luzon,Benguet,,,,,,"Mearns, E. A.",15477,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:23:00,http://n2t.net/ark:/65665/3b38eb7c0-34c2-4a19-bca8-2f9cad1c6f2b
515,202273,Specimen/Lot,,1,Cisticola juncidis tinnabulans,,Cisticola juncidis tinnabulans : Sylviidae : Passeriformes : Aves : Chordata,Passeriformes,Sylviidae,,,,21 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14741,Male,Skin: Whole,,,,,,,,,,,01 Mar 2018 14:40:00,http://n2t.net/ark:/65665/3239fff44-8e4c-4189-ab42-21a46c7859b7
516,192163,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,10 Jul 1904,,,Philippines,Mindanao,Davao del Sur,"Mount Apo, Todaya",,,1219,,"Mearns, E. A.",13678,Female/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3456dc205-8873-401d-9722-a44e08a80e19
517,192304,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,11 Jul 1904,,,Philippines,Mindanao,Davao del Sur,"Mount Apo, Todaya",,,1219,,"Mearns, E. A.",13725,Male/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3f3c29e10-3656-4d57-a9b6-0c1234111669
518,192305,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,11 Jul 1904,,,Philippines,Mindanao,Davao del Sur,"Mount Apo, Todaya",,,1219,,"Mearns, E. A.",13726,unknown/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3ccbbdef1-7270-4bbc-a9d1-67dacaf0d310
519,192306,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,11 Jul 1904,,,Philippines,Mindanao,Davao del Sur,"Mount Apo, Todaya",,,1219,,"Mearns, E. A.",13727,unknown/Immature,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/318bc21f3-f966-4fd5-81c1-0040cef16d4d
520,200592,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,13 Dec 1905,,,Philippines,Luzon,,"Benguet Wagon Road, Between Colgan's Camp and Camp No. 4",,,671,,"Mearns, E. A.",13814,Male/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/38e4dfed8-5d98-473d-9148-44fb5768e736
521,201927,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,1 Jan 1907,,,Philippines,Luzon,Benguet,Mount Santo Tomas,,,2134,,"Mearns, E. A.",14655,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/36d8da264-056d-44b6-ae7b-09c08f3ca852
522,200591,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,13 Dec 1905,,,Philippines,Luzon,,"Zigzag Hill, between Baguio and Colgan",,,914,,"Mearns, E. A.",13813,Female/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3a4e8f33e-266b-4027-a5a3-3857af116b66
523,201926,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,4 Nov 1906,,,Philippines,Mindoro,Mindoro Oriental,Camp Bergen,,,,,"Mearns, E. A.",14455,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3aba910ad-4cd5-4f6e-9bdf-1aa066aacec8
524,208357,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,27 Jul 1907,,,Philippines,Luzon,Benguet,"Paoay, near, Haights-In-the-Oaks",,,2134,,"Mearns, E. A.",15419,Male,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/384e06d12-6efa-4201-b845-fede4de79575
525,208358,Specimen/Lot,,1,Collocalia esculenta isonota,,Collocalia esculenta isonota : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,28 Jul 1907,,,Philippines,Luzon,Benguet,"Paoay, Near, Haights-In-the-Oaks",18.0833,120.51700000000001,2134,,"Mearns, E. A.",15430,Female,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3601cf85e-9286-44fd-b9b4-4e67b1af34e8
526,201928,Specimen/Lot,,1,Collocalia troglodytes,,Collocalia troglodytes : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,4 Oct 1906,,,Philippines,Mindanao,Surigao Del Norte,"Bucas Island, off Surrigao",,,,,"Mearns, E. A.",14356,unknown/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/34da85445-6346-47ed-a1f0-0274a8e51479
527,201929,Specimen/Lot,,1,Collocalia troglodytes,,Collocalia troglodytes : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,4 Oct 1906,,,Philippines,Mindanao,Surigao Del Norte,"Bucas Island, off Surrigao",,,,,"Mearns, E. A.",14357,unknown/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/3c1541548-a49c-4a21-9d7b-21352e1d9233
528,201930,Specimen/Lot,,1,Collocalia troglodytes,,Collocalia troglodytes : Apodidae : Apodiformes : Aves : Chordata,Apodiformes,Apodidae,,,,4 Oct 1906,,,Philippines,Mindanao,Surigao Del Norte,"Bucas Island, off Surrigao",,,,,"Mearns, E. A.",14358,unknown/Adult,Skin: Whole,,,,,,,,,,,15 Aug 2014 15:23:00,http://n2t.net/ark:/65665/327e815d7-65dc-4409-be34-48019e30780c
529,223408,Specimen/Lot,,1,Columba vitiensis,,Columba vitiensis : Columbidae : Columbiformes : Aves : Chordata,Columbiformes,Columbidae,,,,18 Nov 1906,,,Philippines,,,Mindoro,,,,,"Mearns, E. A.",14496,unknown/Adult,Alcoholic: Partial:head and feet.,,,,,,,,,,,13 Aug 2014 18:13:00,http://n2t.net/ark:/65665/30517557c-08ec-42c0-987c-8d76a7a6ce95
530,200780,Specimen/Lot,,1,Columba vitiensis griseogularis,,Columba vitiensis griseogularis : Columbidae : Columbiformes : Aves : Chordata,Columbiformes,Columbidae,,,,31 Jan 1906,,,Philippines,Basilan,Basilan,,6.622000000000001,122.06299999999999,,,"Mearns, E. A.",13930,Male/Adult,Skin: Whole,,"Tag: ""Moro name: Me-low'-ogg""",,,,,,,,,29 Dec 2016 19:06:00,http://n2t.net/ark:/65665/3f8bba98e-c94f-46ba-9dd3-a8593a8a075f
531,191881,Specimen/Lot,,1,Columba vitiensis griseogularis,,Columba vitiensis griseogularis : Columbidae : Columbiformes : Aves : Chordata,Columbiformes,Columbidae,,,,21 Feb 1904,,,Philippines,Basilan,Basilan,West Bolod Island,,,,,"Mearns, E. A.",13262,Female/Adult,Skin: Whole,,Some of the soft parts on tag are illegible,,,,,,,,,29 Dec 2016 18:24:00,http://n2t.net/ark:/65665/38d9ffe7d-20d9-4d87-a4d4-41b1f643c383
532,191882,Specimen/Lot,,1,Columba vitiensis griseogularis,,Columba vitiensis griseogularis : Columbidae : Columbiformes : Aves : Chordata,Columbiformes,Columbidae,,,,21 Feb 1904,,,Philippines,Basilan,Basilan,West Bolod Island,,,,,"Mearns, E. A.",13263,Female/Adult,Skin: Whole,,,,,,,,,,,29 Dec 2016 18:30:00,http://n2t.net/ark:/65665/30400cf52-a1ef-416b-b60e-7329652d4154
