Museum,Catalog Number - USNM,Special Collections,Class,Order,Family,Genus species,Other Identifications,Name Hierarchy,Type Status,Type Citations,Taxonomic Notes,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition/Project,Field Number(s),Date Collected,Preparation Details (Preparation:Remarks),Inventory Status,Status Remarks,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"NMNH","34841","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/37906e8c5-42d6-4de2-a4bc-7fa14e1e2893"
"NMNH","34844","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3915aed85-dc4a-434c-ab18-27d28286d082"
"NMNH","34845","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3109d4132-c167-4629-ada9-7b571426ea1f"
"NMNH","34846","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3b46127ab-51ca-42f0-9bae-1155445ab70e"
"NMNH","34847","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3f3046ff0-fa0d-4240-8016-6a6a75f852ad"
"NMNH","34848","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/37f472c26-0da6-48b6-8418-167be30eb329"
"NMNH","34850","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3bd38be71-da5b-4829-b841-2eb187904a24"
"NMNH","34856","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/30516f810-ac6b-4099-a01c-5be42484e3ac"
"NMNH","34879","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","18 Dec 2018 16:34:00","http://n2t.net/ark:/65665/302c4e8de-9e1b-45b0-8549-a06d1e2383bd"
"NMNH","34888","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3a9e363f3-1069-469d-9983-92a347d7bfa1"
"NMNH","34798","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Davao Del Sur","Mount Apo, Todaya","","",1067,"","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/303126daf-51b0-4178-9e3e-504e674c3e7c"
"NMNH","34801","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Davao Del Sur","Mount Apo, Todaya","","",1067,"","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3b82dcdcc-bebe-4f4e-a9a6-1ef0e074fd97"
"NMNH","34803","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Davao Del Sur","Mount Apo, Todaya","","",1067,"","No Field Number","1 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3352cb193-bc81-4849-b4ea-8a44819e536e"
"NMNH","34804","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/367ee9c8f-d7b5-4f1d-85bb-91e4fb43d615"
"NMNH","34805","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3039a06a7-e474-46c4-8d47-98cd672f7d86"
"NMNH","34806","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3c554f0f9-14a4-4b7e-a9fd-d2541ae56ffd"
"NMNH","34807","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/34cc75e1a-e37b-4010-9378-8709ba5e7179"
"NMNH","34816","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3797638b9-2b46-477f-b526-764e89e81750"
"NMNH","34826","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/363a09a16-a730-4414-bd14-f3936d38c8c7"
"NMNH","34831","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/368ffd0ca-02c1-472c-840c-9040ac547000"
"NMNH","34833","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3fb1f8aae-69ea-4aa7-9529-d4659a9e3eff"
"NMNH","34839","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3aa1656fe-0777-4308-ada5-5fc4b20319be"
"NMNH","34843","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/384fa9b7f-4e1d-482e-9ffa-34d330282a1a"
"NMNH","34855","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3c7328f26-3538-4c1a-b827-49e872645e97"
"NMNH","34878","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3b2f0abab-c9e2-4932-8571-740b30885dc2"
"NMNH","34883","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3253e0438-f22d-4bd9-8597-b4710431fabd"
"NMNH","34885","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","2 Jul 1904 to 10 Jul 1904 (02-10 July 1904)","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3b49b9308-2320-47b1-96fe-0e374e4b209d"
"NMNH","37403","Specimen","Amphibia","Anura","Bufonidae","Ansonia muelleri","","Ansonia muelleri : Bufonidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Mount Bliss","","",914,"","21","30 May 1906","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/364a7435a-6569-4241-a0c2-fa6075568cb1"
"NMNH","37377","Specimen","Reptilia","Squamata","Lamprophiinae","Aplopeltura boa","","Aplopeltura boa : Lamprophiinae : Squamata : Reptilia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","No Field Number","Jan 1906 to Feb 1906 (January - February 1906)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:15:00","http://n2t.net/ark:/65665/3ebc6e650-9d05-4849-97c6-b7852dedb1ea"
"NMNH","37432","Specimen","Reptilia","Squamata","Colubrinae","Boiga cynodon","","Boiga cynodon : Colubrinae : Squamata : Reptilia : Chordata","","","","Philippines","Basilan Island","","Plant (=Plantation?) of H. Musser","","","","","967","20 Mar 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:15:00","http://n2t.net/ark:/65665/3d5b507e2-9b1f-4d8d-82a7-636874260160"
"NMNH","34738","Specimen","Reptilia","Squamata","Scincidae","Brachymeles gracilis","","Brachymeles gracilis : Scincidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/381fa0273-8248-49a7-b127-62035906cb95"
"NMNH","34745","Specimen","Reptilia","Squamata","Scincidae","Brachymeles gracilis","","Brachymeles gracilis : Scincidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","Jul 1904","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/3c25ae44f-ea9f-4c60-8844-39c26013ce84"
"NMNH","34744","Specimen","Reptilia","Squamata","Scincidae","Brachymeles gracilis","","Brachymeles gracilis : Scincidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","Jul 1904","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/36db31296-d3e7-4e9d-beb0-f00ba52af4fb"
"NMNH","34743","Specimen","Reptilia","Squamata","Scincidae","Brachymeles gracilis","","Brachymeles gracilis : Scincidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","Jul 1904","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/3aeec8009-425b-40a1-8c5a-004f3ee084c9"
"NMNH","35252","Specimen","Reptilia","Squamata","Scincidae","Brachymeles gracilis","","Brachymeles gracilis : Scincidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","12 Jul 1904","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/3d2258f35-f241-446d-8207-05ea969d43c2"
"NMNH","34751","Specimen","Reptilia","Squamata","Agamidae","Bronchocela cristatella","Calotes marmoratus","Bronchocela cristatella : Agamidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number","Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/306f952de-fcc1-4a42-b45e-3ad56975cd75"
"NMNH","37876","Specimen","Reptilia","Squamata","Agamidae","Bronchocela cristatella","Calotes cristatellus","Bronchocela cristatella : Agamidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindoro Island","Oriental Mindoro","Mt. Halcon","","","","Philippine Expedition, 1907-09","124","Nov 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 14:06:00","http://n2t.net/ark:/65665/3054e76b9-64fa-4cdf-bc26-3b9af64118f8"
"NMNH","37877","Specimen","Reptilia","Squamata","Agamidae","Bronchocela cristatella","Calotes cristatellus","Bronchocela cristatella : Agamidae : Squamata : Reptilia : Chordata","","","","Philippines","Tumindao Island","","No Further Locality Data","","","","Philippine Expedition, 1907-09","No Field Number","13 Oct 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 14:06:00","http://n2t.net/ark:/65665/360fdca7d-4be5-4aac-8e2d-4ac08fdc342e"
"NMNH","34760","Specimen","Reptilia","Squamata","Agamidae","Bronchocela marmorata","Calotes marmoratus","Bronchocela marmorata : Agamidae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","No Field Number","10 Jul 1904","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/39094cbd2-8342-428a-b590-0910852fe738"
"NMNH","36991","Specimen; Type","Reptilia","Squamata","Colubrinae","Calamaria virgulata","Calamaria mearnsi","Calamaria virgulata : Colubrinae : Squamata : Reptilia : Chordata","Holotype","Stejneger, L. 1907. Smithsonian Miscellaneous Collections. 50 (1): 30.","","Philippines","Mindanao","","Tangob","","","","","No Field Number","10 Jun 1906","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:37:00","http://n2t.net/ark:/65665/31efae660-e0f9-476b-8c64-7020e3db8244"
"NMNH","135985","Specimen","Reptilia","Testudines","Cheloniidae","Chelonia mydas","","Chelonia mydas : Cheloniidae : Testudines : Reptilia : Chordata","","","","Philippines","Mindanao Island","Zamboanga Del Sur","Zamboanga","","","","","No Field Number","1903","Dry:skull (no mandible)","In collection","","","","","","","","","22 Aug 2014 18:23:00","http://n2t.net/ark:/65665/373213293-e067-40f5-a717-8396bb926ce9"
"NMNH","37435","Specimen","Reptilia","Crocodilia","Crocodylidae","Crocodylus mindorensis","","Crocodylus mindorensis : Crocodylidae : Crocodilia : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Zamboanga","","","","","No Field Number","1906","Ethanol:skin; Dry:skull","In collection","","","","","","","","","02 Oct 2018 13:14:00","http://n2t.net/ark:/65665/3e20ba5fa-dcf8-41ba-80f0-9c4d3e66c295"
"NMNH","211317","Specimen","Reptilia","Crocodilia","Crocodylidae","Crocodylus porosus","","Crocodylus porosus : Crocodylidae : Crocodilia : Reptilia : Chordata","","","","Philippines","","","No Further Locality Data","","","","","","1905","Dry:mandibles","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/3319bf5cb-4271-4b6f-92a7-f617d2140941"
"NMNH","37440","Specimen","Reptilia","Crocodilia","Crocodylidae","Crocodylus sp.","","Crocodylus sp. : Crocodylidae : Crocodilia : Reptilia : Chordata","","","","Philippines","","","No Further Locality Data","","","","Philippine Expedition, 1907-09","No Field Number",,"Ethanol","In collection","","","","","","","","","02 Oct 2018 13:37:00","http://n2t.net/ark:/65665/342ef83cb-344f-41eb-bc2e-e10955a672e3"
"NMNH","37428","Specimen","Reptilia","Testudines","Geoemydidae","Cuora amboinensis amboinensis","Cuora amboinensis","Cuora amboinensis amboinensis : Geoemydidae : Testudines : Reptilia : Chordata","","","","Philippines","Basilan Island","","Isabela de Basilan, near","","","","","936","22 Feb 1906","Dry:complete skeleton","In collection","","","","","","","","","19 Dec 2018 15:34:00","http://n2t.net/ark:/65665/3402f3715-898a-4b72-ac16-8e1f4e9f9969"
"NMNH","37436","Specimen","Reptilia","Testudines","Geoemydidae","Cuora amboinensis amboinensis","Cuora amboinensis","Cuora amboinensis amboinensis : Geoemydidae : Testudines : Reptilia : Chordata","","","","Philippines","Cebu Island","","","","","","","No Field Number","Sep 1906","Dry:carapace","In collection","","","","","","","","","19 Dec 2018 15:35:00","http://n2t.net/ark:/65665/3375d975e-79dd-4cd1-906d-fe6c8d84a032"
"NMNH","37410","Specimen","Reptilia","Squamata","Lamprophiinae","Cyclocorus nuchalis nuchalis","","Cyclocorus nuchalis nuchalis : Lamprophiinae : Squamata : Reptilia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","949","13 Feb 1906 to 22 Feb 1906 (13-22 February 1906)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:15:00","http://n2t.net/ark:/65665/35dd15a6e-5697-49ed-a6d8-871a595aabbe"
"NMNH","34737","Specimen; Type","Reptilia","Squamata","Lamprophiinae","Cyclocorus nuchalis taylori","","Cyclocorus nuchalis taylori : Lamprophiinae : Squamata : Reptilia : Chordata","Paratype","Leviton, A. E. 1965. Philippine Journal of Science. 94 (4): 532.","","Philippines","Mindanao Island","Davao Del Sur","Mount Apo, Todaya","","",1219,"","15","12 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:57:00","http://n2t.net/ark:/65665/3d95474b7-cec9-4029-bae0-54af6a7eb0a6"
"NMNH","34756","Specimen","Reptilia","Squamata","Gekkoninae","Cyrtodactylus agusanensis","","Cyrtodactylus agusanensis : Gekkoninae : Squamata : Reptilia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","1219 - 1829","","","10 Jul 1904","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:21:00","http://n2t.net/ark:/65665/30f2fc667-62ae-493e-9cc8-8ec6d2dbe7db"
